link,views,likes
https://ted.com/talks/luvvie_ajayi_jones_how_to_be_a_professional_troublemaker,1500000,46000
https://ted.com/talks/rohan_pavuluri_an_app_that_empowers_people_to_solve_their_legal_problems,1500000,46000
https://ted.com/talks/luka_seamus_wright_the_sharks_that_hunt_in_forests,630000,18000
https://ted.com/talks/crystal_rasmussen_a_queer_journey_from_shame_to_self_love,1600000,48000
https://ted.com/talks/feras_fayyad_the_real_life_superheroes_helping_syrian_refugees,1400000,44000
https://ted.com/talks/sheila_marie_orfano_how_do_you_know_what_s_true,1200000,36000
https://ted.com/talks/jen_gunter_why_healthy_bones_are_about_so_much_more_than_milk,444000,13000
https://ted.com/talks/brian_kateman_how_to_reduce_your_diet_s_carbon_footprint_without_going_vegan,754000,22000
https://ted.com/talks/naomi_mwaura_a_feminist_reimagining_of_kenya_s_public_transport,1400000,43000
https://ted.com/talks/susan_m_reverby_ugly_history_the_us_syphilis_experiment,388000,11000
https://ted.com/talks/nina_westbrook_how_to_support_yourself_and_others_through_grief,1400000,44000
https://ted.com/talks/aaron_morris_how_your_body_could_become_its_own_diagnostic_lab,1400000,44000
https://ted.com/talks/mark_robinson_a_day_in_the_life_of_the_oracle_of_delphi,742000,22000
https://ted.com/talks/bianca_tylek_the_multibillion_dollar_us_prison_industry_and_how_to_dismantle_it,1300000,40000
https://ted.com/talks/valerie_purdie_greenaway_the_anxiety_that_comes_from_being_treated_like_an_outsider,1400000,43000
https://ted.com/talks/nina_g_jablonski_why_do_we_have_hair_in_such_random_places,4600000,138000
https://ted.com/talks/jen_gunter_what_really_happens_to_your_body_during_menopause,309000,9200
https://ted.com/talks/meg_jay_essential_questions_to_ask_your_future_self,1900000,58000
https://ted.com/talks/jessica_kerr_who_makes_judges,1200000,38000
https://ted.com/talks/soraya_field_fiorio_the_epic_of_gilgamesh_the_king_who_tried_to_conquer_death,2600000,79000
https://ted.com/talks/matthew_mazzotta_playful_wondrous_public_spaces_built_for_community_and_possibility,1200000,37000
https://ted.com/talks/sophie_williams_the_rigged_test_of_leadership,1400000,43000
https://ted.com/talks/naomi_shimada_tips_for_reclaiming_your_peace_of_mind_online,237000,7100
https://ted.com/talks/dennis_shasha_can_you_solve_the_trojan_war_riddle,1500000,46000
https://ted.com/talks/jen_gunter_why_you_shouldn_t_worry_about_pooping_once_a_day,1300000,41000
https://ted.com/talks/brittany_young_how_dirt_bikes_and_stem_ignite_ingenuity_in_baltimore,1300000,40000
https://ted.com/talks/beth_ford_what_farmers_need_to_be_modern_climate_friendly_and_profitable,1300000,39000
https://ted.com/talks/philip_renaud_and_kenneth_kostel_could_you_survive_the_real_twilight_zone,410000,12000
https://ted.com/talks/khalil_ramadi_electronic_pills_that_could_transform_how_we_treat_disease,1200000,36000
https://ted.com/talks/alex_gendler_the_woman_who_stared_at_the_sun,1900000,57000
https://ted.com/talks/katie_mack_the_death_of_the_universe_and_what_it_means_for_life,1400000,44000
https://ted.com/talks/emily_nagoski_and_amelia_nagoski_the_cure_for_burnout_hint_it_isn_t_self_care,2200000,66000
https://ted.com/talks/gary_devore_run_sail_or_hide_how_to_survive_the_destruction_of_pompeii,1300000,40000
https://ted.com/talks/jen_gunter_why_you_don_t_need_8_glasses_of_water_a_day,1100000,34000
https://ted.com/talks/dan_goods_how_nasa_invented_a_ventilator_for_covid_19_in_37_days,1200000,38000
https://ted.com/talks/masako_tamaki_can_you_be_awake_and_asleep_at_the_same_time,1200000,36000
https://ted.com/talks/sarah_ellis_and_helen_tupper_the_best_career_path_isn_t_always_a_straight_line,1500000,47000
https://ted.com/talks/marianne_schwarz_what_happens_to_your_brain_during_a_migraine,2800000,85000
https://ted.com/talks/nadya_bartol_better_cybersecurity_starts_with_honesty_and_accountability,1100000,35000
https://ted.com/talks/ted_audio_collective_introducing_body_stuff_with_dr_jen_gunter,1000000,30000
https://ted.com/talks/yuko_munakata_the_science_behind_how_parents_affect_child_development,2400000,72000
https://ted.com/talks/simon_sinek_how_to_discover_your_why_in_difficult_times,1800000,56000
https://ted.com/talks/anu_puusa_the_case_for_co_ops_the_invisible_giant_of_the_economy,1200000,36000
https://ted.com/talks/orisanmi_burton_what_really_happened_during_the_attica_prison_rebellion,208000,6200
https://ted.com/talks/june_tangney_what_s_the_difference_between_guilt_and_shame,169000,5000
https://ted.com/talks/amy_hrdina_and_jesse_kroll_what_s_in_the_air_you_breathe,290000,8700
https://ted.com/talks/daniel_kraft_how_covid_19_transformed_the_future_of_medicine,1300000,40000
https://ted.com/talks/dominic_price_what_s_your_happiness_score,1700000,52000
https://ted.com/talks/alex_gendler_how_one_design_flaw_almost_toppled_a_skyscraper,712000,21000
https://ted.com/talks/sahaj_kaur_kohli_why_children_of_immigrants_experience_guilt_and_strategies_to_cope,1200000,37000
https://ted.com/talks/cory_combs_the_future_of_flying_is_electrifying,1300000,40000
https://ted.com/talks/ilan_stavans_who_decides_what_s_in_the_dictionary,358000,10000
https://ted.com/talks/marcos_aguiar_7_tools_for_building_a_business_people_trust,1200000,38000
https://ted.com/talks/grantly_galland_and_raiana_mckinney_meet_the_bluefin_tuna_the_toughest_fish_in_the_sea,1400000,42000
https://ted.com/talks/rumaitha_al_busaidi_women_and_girls_you_are_part_of_the_climate_solution,1300000,39000
https://ted.com/talks/sara_c_mednick_how_long_should_your_naps_be,3900000,118000
https://ted.com/talks/adam_grant_what_frogs_in_hot_water_can_teach_us_about_thinking_again,1600000,48000
https://ted.com/talks/angel_hsu_cities_are_driving_climate_change_here_s_how_they_can_fix_it,345000,10000
https://ted.com/talks/alex_gendler_demolition_disease_and_death_building_the_panama_canal,724000,21000
https://ted.com/talks/tai_simpson_the_intergenerational_wisdom_woven_into_indigenous_stories,1100000,34000
https://ted.com/talks/daniel_j_watts_to_accomplish_great_things_you_need_to_let_the_paint_dry,385000,11000
https://ted.com/talks/dennis_e_shasha_can_you_solve_dongle_s_difficult_dilemma,1200000,37000
https://ted.com/talks/miracle_jones_the_revolutionary_power_of_black_joy,2400,74
https://ted.com/talks/the_ted_interview_the_race_to_build_ai_that_benefits_humanity_with_sam_altman,1000000,30000
https://ted.com/talks/rebecca_j_barthelmie_and_sara_c_pryor_how_do_wind_turbines_work,464000,13000
https://ted.com/talks/john_marshall_3_strategies_for_effectively_talking_about_climate_change,1200000,37000
https://ted.com/talks/lisa_genova_how_your_memory_works_and_why_forgetting_is_totally_ok,2100000,64000
https://ted.com/talks/alex_gendler_how_the_world_s_tallest_skyscraper_was_built,770000,23000
https://ted.com/talks/justin_schmidt_the_world_s_most_painful_insect_sting,1200000,37000
https://ted.com/talks/kiran_mazumdar_shaw_the_global_cooperation_that_accelerated_the_covid_19_vaccines,541000,16000
https://ted.com/talks/steven_allison_earth_s_original_inhabitants_and_their_role_in_combating_climate_change,1200000,38000
https://ted.com/talks/david_gruber_can_we_learn_to_talk_to_sperm_whales,1100000,35000
https://ted.com/talks/alex_gendler_why_are_airplanes_slower_than_they_used_to_be,2200000,66000
https://ted.com/talks/canwen_xu_i_am_not_your_asian_stereotype,3500000,105000
https://ted.com/talks/joan_c_williams_why_corporate_diversity_programs_fail_and_how_small_tweaks_can_have_big_impact,1200000,37000
https://ted.com/talks/megan_mcarthur_a_nasa_astronaut_s_lessons_on_fear_confidence_and_preparing_for_spaceflight,1200000,38000
https://ted.com/talks/joseph_goffman_whatever_happened_to_acid_rain,2100000,65000
https://ted.com/talks/nomava_zanazo_4_myths_and_misunderstandings_about_doing_business_in_africa,1100000,34000
https://ted.com/talks/erick_wilberding_this_tool_will_help_improve_your_critical_thinking,3300000,99000
https://ted.com/talks/kalika_bali_the_giant_leaps_in_language_technology_and_who_s_left_behind,1300000,39000
https://ted.com/talks/far_flung_with_saleem_reshamwala_mantua_townshi_p_apr_2020,943000,28000
https://ted.com/talks/kristiina_j_hurme_and_alejandro_rico_guevara_the_surprising_secrets_of_hummingbird_flight,766000,22000
https://ted.com/talks/jens_burchardt_how_we_can_curb_climate_change_by_spending_two_percent_more_on_everything,1300000,39000
https://ted.com/talks/esther_perel_the_routines_rituals_and_boundaries_we_need_in_stressful_times,1400000,44000
https://ted.com/talks/ted_ed_why_good_ideas_get_trapped_in_the_valley_of_death_and_how_to_rescue_them,1800000,55000
https://ted.com/talks/katherine_m_gehl_us_politics_isn_t_broken_it_s_fixed,1200000,38000
https://ted.com/talks/elizabeth_cox_can_you_outsmart_the_apples_and_oranges_fallacy,807000,24000
https://ted.com/talks/tim_nevius_the_exploitation_of_us_college_athletes,1300000,40000
https://ted.com/talks/zigzag_step_1_the_puls_e,1100000,34000
https://ted.com/talks/jacques_s_abramowicz_how_does_ultrasound_work,266000,8000
https://ted.com/talks/kate_lister_an_honest_history_of_an_ancient_and_nasty_word,1300000,41000
https://ted.com/talks/michael_levin_the_electrical_blueprints_that_orchestrate_life,550000,16000
https://ted.com/talks/archie_crowley_language_around_gender_and_identity_evolves_and_always_has,1300000,41000
https://ted.com/talks/kayla_wolf_why_every_world_map_is_wrong,510000,15000
https://ted.com/talks/brian_a_pavlac_a_brief_history_of_the_devil,1100000,35000
https://ted.com/talks/andrew_youn_the_seeds_of_change_helping_african_farmers_grow_out_of_poverty,183000,5500
https://ted.com/talks/tedx_shorts_what_science_taught_me_about_being_a_muslim_drag_quee_n,1100000,33000
https://ted.com/talks/dennis_e_shasha_can_you_solve_the_fantasy_election_riddle,949000,28000
https://ted.com/talks/amber_mcreynolds_an_election_system_that_puts_voters_not_politicians_first,1200000,38000
https://ted.com/talks/caroline_catlin_why_i_photograph_the_quiet_moments_of_grief_and_loss,1300000,39000
https://ted.com/talks/kayla_wolf_ugly_history_the_spanish_inquisition,830000,24000
https://ted.com/talks/natsai_audrey_chieza_possible_futures_from_the_intersection_of_nature_tech_and_society,1300000,40000
https://ted.com/talks/ted_ed_what_s_the_best_fuel_for_your_car,459000,13000
https://ted.com/talks/bill_gates_the_innovations_we_need_to_avoid_a_climate_disaster,1700000,53000
https://ted.com/talks/ted_radio_hour_the_power_of_spaces,1200000,36000
https://ted.com/talks/neil_r_jeyasingam_how_do_antidepressants_work,2600000,78000
https://ted.com/talks/tyler_dewitt_online_learning_could_change_academia_for_good,1600000,49000
https://ted.com/talks/julia_dhar_how_to_have_constructive_conversations,2400000,72000
https://ted.com/talks/ted_ed_how_much_land_does_it_take_to_power_the_world,372000,11000
https://ted.com/talks/emily_leproust_how_synthetic_biology_can_improve_our_health_food_and_materials,1200000,38000
https://ted.com/talks/chase_ladue_and_bruce_a_schulte_the_incredible_bendable_twistable_expandable_elephant_trunk,249000,7400
https://ted.com/talks/leslie_herod_what_if_mental_health_workers_responded_to_emergency_calls,1300000,40000
https://ted.com/talks/how_to_be_a_better_human_how_to_challenge_conventional_wisdom_and_change_any_industry,1200000,38000
https://ted.com/talks/patty_mccord_4_lessons_the_pandemic_taught_us_about_work_life_and_balance,1700000,52000
https://ted.com/talks/briana_brownell_how_does_artificial_intelligence_learn,400000,12000
https://ted.com/talks/antoine_gourevitch_what_is_deep_tech_a_look_at_how_it_could_shape_the_future,1300000,41000
https://ted.com/talks/knut_ivar_bjorlykhaug_love_sorrow_and_the_emotions_that_power_climate_action,1300000,39000
https://ted.com/talks/ted_ed_how_much_electricity_does_it_take_to_power_the_world,376000,11000
https://ted.com/talks/lisa_krause_who_were_las_mariposas_and_why_were_they_murdered,1100000,34000
https://ted.com/talks/jodi_ann_burey_the_myth_of_bringing_your_full_authentic_self_to_work,1400000,43000
https://ted.com/talks/taken_for_granted_brene_brown_on_what_vulnerability_isn_t,24000,742
https://ted.com/talks/ted_business_should_we_cry_at_work,1200000,37000
https://ted.com/talks/sir_ken_robinson_how_would_you_finish_the_sentence_imagine_if,254000,7600
https://ted.com/talks/al_gore_gloria_kasang_bulus_nana_firman_ximena_loria_and_tim_guinee_climate_change_is_our_reality_here_s_how_we_re_taking_action,1200000,37000
https://ted.com/talks/elaine_fong_my_mother_s_final_wish_and_the_right_to_die_with_dignity,1400000,42000
https://ted.com/talks/wendy_de_la_rosa_10_steps_to_boost_your_financial_health_that_you_can_do_in_a_day,502000,15000
https://ted.com/talks/heather_malyuk_can_loud_music_damage_your_hearing,624000,18000
https://ted.com/talks/betty_hart_how_compassion_could_save_your_strained_relationships,1500000,46000
https://ted.com/talks/ted_ed_the_material_that_could_change_the_world_for_a_third_time,2000000,61000
https://ted.com/talks/william_collis_how_video_game_skills_can_get_you_ahead_in_life,1400000,43000
https://ted.com/talks/design_matters_with_debbie_millman_cheryl_strayed,1200000,36000
https://ted.com/talks/karen_l_cox_debunking_the_myth_of_the_lost_cause_a_lie_embedded_in_american_history,1200000,38000
https://ted.com/talks/kevin_roose_the_value_of_your_humanity_in_an_automated_future,1300000,40000
https://ted.com/talks/angela_mahecha_adrar_the_people_who_caused_the_climate_crisis_aren_t_the_ones_who_will_fix_it,1200000,37000
https://ted.com/talks/wendy_de_la_rosa_why_talking_to_your_friends_can_help_you_save_money,252000,7500
https://ted.com/talks/edwin_meyer_can_you_solve_the_logician_s_rave_riddle,1100000,33000
https://ted.com/talks/greg_anderson_why_there_s_no_such_thing_as_objective_reality,1500000,45000
https://ted.com/talks/ted_ed_the_world_s_biggest_battery_looks_nothing_like_a_battery,658000,19000
https://ted.com/talks/sarah_kurnick_aliens_built_the_pyramids_and_other_absurdities_of_pseudo_archaeology,1600000,50000
https://ted.com/talks/design_matters_brene_brown,24000,731
https://ted.com/talks/conversations_with_people_who_hate_me_the_trans_ban,11000,349
https://ted.com/talks/john_kerry_and_al_gore_the_us_is_back_in_the_paris_agreement_what_s_next,1500000,47000
https://ted.com/talks/lorenzo_garcia_amaya_why_do_we_like_hesitate_when_we_um_speak,1900000,59000
https://ted.com/talks/olivia_arthur_meditations_on_the_intersection_of_humanity_and_technology,304000,9100
https://ted.com/talks/cara_greene_epstein_how_theater_weathers_wars_outlasts_empires_and_survives_pandemics,1200000,37000
https://ted.com/talks/wendy_de_la_rosa_3_sneaky_tactics_that_websites_use_to_make_you_spend,298000,8900
https://ted.com/talks/ted_ed_the_myth_of_the_boiling_frog,1400000,42000
https://ted.com/talks/max_hawkins_i_let_algorithms_randomize_my_life_for_two_years,1600000,50000
https://ted.com/talks/evan_zodl_the_unexpected_math_of_origami,375000,11000
https://ted.com/talks/carolyn_freiwald_the_hidden_history_found_in_your_teeth,1600000,48000
https://ted.com/talks/bill_burnett_5_steps_to_designing_the_life_you_want,3200000,98000
https://ted.com/talks/jamil_zaki_we_re_experiencing_an_empathy_shortage_but_we_can_fix_it_together,219000,6500
https://ted.com/talks/gbenga_sesan_technology_can_t_fix_inequality_but_training_and_opportunities_could,1400000,42000
https://ted.com/talks/rahwa_ghirmatzion_and_zelalem_adefris_community_powered_solutions_to_the_climate_crisis,1300000,39000
https://ted.com/talks/wendy_de_la_rosa_a_simple_2_step_plan_for_saving_more_money,380000,11000
https://ted.com/talks/matt_langione_the_promise_of_quantum_computers,1500000,46000
https://ted.com/talks/thomas_l_dawson_what_causes_dandruff_and_how_do_you_get_rid_of_it,10000000,315000
https://ted.com/talks/melanie_e_peffer_the_artist_who_won_a_nobel_prize_in_medicine,484000,14000
https://ted.com/talks/karen_scrivener_a_concrete_idea_to_reduce_carbon_emissions,1500000,45000
https://ted.com/talks/angela_francis_how_to_get_everyone_to_care_about_a_green_economy,1600000,50000
https://ted.com/talks/carolyn_marshall_why_didn_t_this_2_000_year_old_body_decompose,1600000,50000
https://ted.com/talks/juan_enriquez_how_technology_changes_our_sense_of_right_and_wrong,1600000,48000
